incident_id,occurred_at,reported_at,category,subcategory,description,severity,status,latitude,longitude,state_code,district_code,station_code,source_dataset_id
DEMO-005704,2025-08-15T02:00:00,2025-08-15T04:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.84816,74.497923,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005705,2025-08-13T02:00:00,2025-08-13T04:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.850476,74.50146,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005706,2025-08-16T14:00:00,2025-08-16T16:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.845396,74.498097,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005707,2025-08-17T00:00:00,2025-08-17T02:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.847203,74.493732,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005708,2025-08-11T23:00:00,2025-08-12T01:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.846241,74.502643,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005709,2025-08-17T08:00:00,2025-08-17T10:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.847574,74.497644,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005710,2025-08-16T20:00:00,2025-08-16T22:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.847695,74.496481,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005711,2025-08-13T03:00:00,2025-08-13T05:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.854451,74.498395,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005712,2025-08-17T00:00:00,2025-08-17T02:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.84979,74.502538,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005713,2025-08-16T14:00:00,2025-08-16T16:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.852785,74.499865,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005714,2025-08-14T21:00:00,2025-08-14T23:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.845307,74.500169,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005715,2025-08-13T13:00:00,2025-08-13T15:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.849124,74.500818,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005716,2025-08-14T02:00:00,2025-08-14T04:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.847607,74.498366,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005717,2025-08-13T05:00:00,2025-08-13T07:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.852829,74.500055,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005718,2025-08-17T23:00:00,2025-08-18T01:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.853845,74.497974,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005719,2025-08-12T20:00:00,2025-08-12T22:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.854512,74.502545,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005720,2025-08-17T05:00:00,2025-08-17T07:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.137011,76.918174,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005721,2025-08-16T01:00:00,2025-08-16T03:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.140696,76.918399,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005722,2025-08-13T15:00:00,2025-08-13T17:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.136147,76.92145,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005723,2025-08-12T02:00:00,2025-08-12T04:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.142328,76.92277,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005724,2025-08-13T08:00:00,2025-08-13T10:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.138232,76.919865,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005725,2025-08-15T15:00:00,2025-08-15T17:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.143739,76.920195,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005726,2025-08-12T23:00:00,2025-08-13T01:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.138948,76.924884,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005727,2025-08-11T02:00:00,2025-08-11T04:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.139923,76.91974,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005728,2025-08-16T00:00:00,2025-08-16T02:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.142692,76.916645,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005729,2025-08-13T08:00:00,2025-08-13T10:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.143347,76.926182,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005730,2025-08-12T18:00:00,2025-08-12T20:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.141561,76.917208,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005731,2025-08-16T00:00:00,2025-08-16T02:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.14103,76.918493,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005732,2025-08-14T13:00:00,2025-08-14T15:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.142355,76.918848,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005733,2025-08-11T02:00:00,2025-08-11T04:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.135396,76.923253,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005734,2025-08-11T06:00:00,2025-08-11T08:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.142138,76.918043,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005735,2025-08-12T21:00:00,2025-08-12T23:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.137307,76.917507,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005736,2025-08-15T08:00:00,2025-08-15T10:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.137815,76.923932,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005737,2025-08-16T19:00:00,2025-08-16T21:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.14301,76.921703,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005738,2025-08-14T19:00:00,2025-08-14T21:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.135042,76.923686,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005739,2025-08-16T03:00:00,2025-08-16T05:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.137386,76.920578,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005740,2025-08-13T17:00:00,2025-08-13T19:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.141383,76.923495,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005741,2025-08-17T12:00:00,2025-08-17T14:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.138982,76.924904,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005742,2025-08-16T16:00:00,2025-08-16T18:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.139182,76.91705,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005743,2025-08-12T17:00:00,2025-08-12T19:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.136374,76.920944,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005744,2025-08-17T03:00:00,2025-08-17T05:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.140021,76.922366,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005745,2025-08-11T07:00:00,2025-08-11T09:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.13818,76.925976,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005746,2025-08-14T23:00:00,2025-08-15T01:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.143073,76.922864,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005747,2025-08-11T14:00:00,2025-08-11T16:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.143674,76.922259,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005748,2025-08-11T16:00:00,2025-08-11T18:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.144255,76.920533,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005749,2025-08-16T02:00:00,2025-08-16T04:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.141932,76.925075,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005750,2025-08-11T20:00:00,2025-08-11T22:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.135951,76.919103,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005751,2025-08-16T21:00:00,2025-08-16T23:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.139092,76.919884,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005752,2025-08-14T13:00:00,2025-08-14T15:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.13455,76.920707,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005753,2025-08-12T07:00:00,2025-08-12T09:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.143373,76.920652,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005754,2025-08-11T18:00:00,2025-08-11T20:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.135849,76.9212,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005755,2025-08-20T17:00:00,2025-08-20T19:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,12.971463,77.59155,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-005756,2025-08-20T23:00:00,2025-08-21T01:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.969326,77.594661,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-005757,2025-08-24T03:00:00,2025-08-24T05:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.970948,77.598636,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-005758,2025-08-24T22:00:00,2025-08-25T00:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,12.971534,77.595159,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-005759,2025-08-21T21:00:00,2025-08-21T23:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.973779,77.59907,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-005760,2025-08-20T04:00:00,2025-08-20T06:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,12.976132,77.599171,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-005761,2025-08-22T12:00:00,2025-08-22T14:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.974566,77.594565,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-005762,2025-08-19T08:00:00,2025-08-19T10:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.968306,77.594521,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-005763,2025-08-23T07:00:00,2025-08-23T09:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,12.968069,77.59164,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-005764,2025-08-22T04:00:00,2025-08-22T06:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,12.299166,76.636128,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-005765,2025-08-20T12:00:00,2025-08-20T14:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,12.300131,76.643629,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-005766,2025-08-21T16:00:00,2025-08-21T18:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,12.294057,76.641903,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-005767,2025-08-18T02:00:00,2025-08-18T04:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,12.298529,76.636641,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-005768,2025-08-19T10:00:00,2025-08-19T12:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.29534,76.641454,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-005769,2025-08-23T14:00:00,2025-08-23T16:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.293102,76.637755,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-005770,2025-08-18T07:00:00,2025-08-18T09:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.296029,76.638301,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-005771,2025-08-19T09:00:00,2025-08-19T11:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.297428,76.643741,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-005772,2025-08-24T04:00:00,2025-08-24T06:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,12.292864,76.636487,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-005773,2025-08-24T12:00:00,2025-08-24T14:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.291671,76.63497,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-005774,2025-08-23T18:00:00,2025-08-23T20:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,12.914513,74.856016,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-005775,2025-08-24T13:00:00,2025-08-24T15:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.910759,74.855378,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-005776,2025-08-24T07:00:00,2025-08-24T09:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.915004,74.856384,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-005777,2025-08-23T06:00:00,2025-08-23T08:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.914775,74.852162,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-005778,2025-08-24T16:00:00,2025-08-24T18:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.361097,75.126202,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-005779,2025-08-23T09:00:00,2025-08-23T11:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.363245,75.119919,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-005780,2025-08-18T02:00:00,2025-08-18T04:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.359866,75.121493,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-005781,2025-08-19T17:00:00,2025-08-19T19:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.367409,75.124146,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-005782,2025-08-23T18:00:00,2025-08-23T20:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.369436,75.125874,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-005783,2025-08-18T05:00:00,2025-08-18T07:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.365597,75.12024,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-005784,2025-08-23T08:00:00,2025-08-23T10:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.36637,75.119671,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-005785,2025-08-20T18:00:00,2025-08-20T20:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.369538,75.120127,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-005786,2025-08-24T11:00:00,2025-08-24T13:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.369393,75.12838,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-005787,2025-08-23T01:00:00,2025-08-23T03:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.848104,74.494575,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005788,2025-08-23T12:00:00,2025-08-23T14:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.84864,74.501188,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005789,2025-08-24T08:00:00,2025-08-24T10:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.847336,74.497658,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005790,2025-08-22T11:00:00,2025-08-22T13:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.853452,74.501111,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005791,2025-08-22T22:00:00,2025-08-23T00:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.851828,74.498765,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005792,2025-08-18T11:00:00,2025-08-18T13:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.14162,76.918585,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005793,2025-08-20T02:00:00,2025-08-20T04:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.137904,76.923615,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005794,2025-08-22T21:00:00,2025-08-22T23:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.140379,76.923714,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005795,2025-08-18T08:00:00,2025-08-18T10:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.143848,76.920411,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005796,2025-08-21T17:00:00,2025-08-21T19:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.137485,76.919519,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005797,2025-08-23T05:00:00,2025-08-23T07:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.136942,76.925471,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005798,2025-08-19T08:00:00,2025-08-19T10:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.134858,76.91733,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005799,2025-08-25T04:00:00,2025-08-25T06:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,12.969375,77.59641,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-005800,2025-08-29T10:00:00,2025-08-29T12:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.969033,77.594161,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-005801,2025-08-29T15:00:00,2025-08-29T17:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,12.969802,77.597483,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-005802,2025-08-28T01:00:00,2025-08-28T03:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.970534,77.599359,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-005803,2025-08-25T22:00:00,2025-08-26T00:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,12.96941,77.597741,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-005804,2025-08-30T10:00:00,2025-08-30T12:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.967888,77.592175,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-005805,2025-08-25T18:00:00,2025-08-25T20:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.972473,77.590312,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-005806,2025-08-27T23:00:00,2025-08-28T01:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,12.966797,77.598787,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-005807,2025-08-25T21:00:00,2025-08-25T23:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,12.292438,76.639569,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-005808,2025-08-31T16:00:00,2025-08-31T18:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,12.299155,76.640744,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-005809,2025-08-25T03:00:00,2025-08-25T05:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.293376,76.639619,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-005810,2025-08-26T20:00:00,2025-08-26T22:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,12.300679,76.643804,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-005811,2025-08-26T17:00:00,2025-08-26T19:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,12.918039,74.854539,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-005812,2025-08-28T03:00:00,2025-08-28T05:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.914621,74.852154,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-005813,2025-08-27T22:00:00,2025-08-28T00:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,12.914861,74.851142,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-005814,2025-08-30T12:00:00,2025-08-30T14:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.912355,74.853901,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-005815,2025-08-27T07:00:00,2025-08-27T09:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,12.914975,74.859057,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-005816,2025-08-25T23:00:00,2025-08-26T01:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.911849,74.858269,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-005817,2025-08-29T12:00:00,2025-08-29T14:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,12.916039,74.859993,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-005818,2025-08-30T11:00:00,2025-08-30T13:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.909575,74.854473,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-005819,2025-08-26T22:00:00,2025-08-27T00:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.364751,75.122267,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-005820,2025-08-30T12:00:00,2025-08-30T14:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.363153,75.122858,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-005821,2025-08-30T13:00:00,2025-08-30T15:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.367621,75.12418,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-005822,2025-08-30T09:00:00,2025-08-30T11:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.367068,75.120009,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-005823,2025-08-25T00:00:00,2025-08-25T02:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.363923,75.119944,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-005824,2025-08-28T04:00:00,2025-08-28T06:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.848784,74.496927,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005825,2025-08-29T04:00:00,2025-08-29T06:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.846027,74.49275,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005826,2025-08-25T14:00:00,2025-08-25T16:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.844753,74.501589,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005827,2025-08-25T21:00:00,2025-08-25T23:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.853697,74.493274,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-005828,2025-08-25T23:00:00,2025-08-26T01:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.137917,76.923038,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005829,2025-08-25T05:00:00,2025-08-25T07:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.136777,76.919792,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005830,2025-08-29T05:00:00,2025-08-29T07:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.140881,76.924801,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005831,2025-08-29T15:00:00,2025-08-29T17:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.141858,76.919668,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005832,2025-08-27T22:00:00,2025-08-28T00:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.140643,76.918357,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005833,2025-08-30T14:00:00,2025-08-30T16:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.139771,76.918301,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005834,2025-08-31T01:00:00,2025-08-31T03:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.135428,76.916596,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-005835,2025-09-02T22:00:00,2025-09-03T00:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.972167,77.597642,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-005836,2025-09-06T18:00:00,2025-09-06T20:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,12.973654,77.598148,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
