incident_id,occurred_at,reported_at,category,subcategory,description,severity,status,latitude,longitude,state_code,district_code,station_code,source_dataset_id
DEMO-007318,2026-02-04T23:00:00,2026-02-05T01:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,12.291987,76.637886,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007319,2026-02-07T05:00:00,2026-02-07T07:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,12.292914,76.635659,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007320,2026-02-04T07:00:00,2026-02-04T09:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.297681,76.64219,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007321,2026-02-07T00:00:00,2026-02-07T02:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.297814,76.635683,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007322,2026-02-07T04:00:00,2026-02-07T06:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.293289,76.639346,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007323,2026-02-03T23:00:00,2026-02-04T01:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,12.291752,76.636096,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007324,2026-02-03T16:00:00,2026-02-03T18:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,12.291991,76.640362,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007325,2026-02-04T12:00:00,2026-02-04T14:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.298361,76.635794,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007326,2026-02-03T07:00:00,2026-02-03T09:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.299525,76.637242,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007327,2026-02-06T06:00:00,2026-02-06T08:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,12.29664,76.639418,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007328,2026-02-04T16:00:00,2026-02-04T18:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,12.299454,76.642718,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007329,2026-02-05T18:00:00,2026-02-05T20:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,12.29485,76.64152,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007330,2026-02-08T06:00:00,2026-02-08T08:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.292602,76.642814,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007331,2026-02-07T12:00:00,2026-02-07T14:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.298275,76.63621,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007332,2026-02-07T16:00:00,2026-02-07T18:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,12.914737,74.852546,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007333,2026-02-06T08:00:00,2026-02-06T10:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,12.918619,74.853167,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007334,2026-02-06T10:00:00,2026-02-06T12:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,12.917142,74.859178,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007335,2026-02-08T03:00:00,2026-02-08T05:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,12.916858,74.85758,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007336,2026-02-06T01:00:00,2026-02-06T03:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,12.918992,74.854208,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007337,2026-02-08T04:00:00,2026-02-08T06:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.911309,74.857358,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007338,2026-02-02T03:00:00,2026-02-02T05:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,12.913634,74.860904,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007339,2026-02-02T02:00:00,2026-02-02T04:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.914956,74.857044,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007340,2026-02-07T23:00:00,2026-02-08T01:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,12.918648,74.858394,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007341,2026-02-08T06:00:00,2026-02-08T08:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.91848,74.851516,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007342,2026-02-02T12:00:00,2026-02-02T14:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,12.909777,74.854935,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007343,2026-02-06T03:00:00,2026-02-06T05:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.918401,74.860693,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007344,2026-02-05T12:00:00,2026-02-05T14:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,12.913549,74.856448,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007345,2026-02-07T03:00:00,2026-02-07T05:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.912029,74.856769,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007346,2026-02-04T20:00:00,2026-02-04T22:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.91512,74.852585,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007347,2026-02-04T15:00:00,2026-02-04T17:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,12.909241,74.860131,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007348,2026-02-07T08:00:00,2026-02-07T10:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.915965,74.853148,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007349,2026-02-04T22:00:00,2026-02-05T00:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.914265,74.859368,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007350,2026-02-03T04:00:00,2026-02-03T06:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.911065,74.852354,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007351,2026-02-08T02:00:00,2026-02-08T04:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,12.91046,74.859847,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007352,2026-02-06T17:00:00,2026-02-06T19:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.910083,74.854048,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007353,2026-02-03T16:00:00,2026-02-03T18:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.909748,74.852389,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007354,2026-02-06T15:00:00,2026-02-06T17:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.914323,74.853681,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007355,2026-02-06T08:00:00,2026-02-06T10:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,12.916364,74.855279,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007356,2026-02-03T08:00:00,2026-02-03T10:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,12.909864,74.858291,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007357,2026-02-04T13:00:00,2026-02-04T15:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.909877,74.856659,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007358,2026-02-04T13:00:00,2026-02-04T15:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,12.918875,74.854655,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007359,2026-02-02T21:00:00,2026-02-02T23:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,12.917435,74.860064,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007360,2026-02-05T09:00:00,2026-02-05T11:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,12.909915,74.856084,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007361,2026-02-04T09:00:00,2026-02-04T11:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,12.909536,74.853706,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007362,2026-02-06T08:00:00,2026-02-06T10:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,12.911831,74.857816,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007363,2026-02-07T17:00:00,2026-02-07T19:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,12.913533,74.859866,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007364,2026-02-06T09:00:00,2026-02-06T11:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,12.915268,74.856636,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007365,2026-02-04T08:00:00,2026-02-04T10:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,12.915983,74.854496,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007366,2026-02-05T05:00:00,2026-02-05T07:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.367454,75.128278,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007367,2026-02-06T06:00:00,2026-02-06T08:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.366613,75.125844,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007368,2026-02-04T10:00:00,2026-02-04T12:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.368814,75.124912,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007369,2026-02-08T21:00:00,2026-02-08T23:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.361775,75.123528,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007370,2026-02-05T12:00:00,2026-02-05T14:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.368575,75.123189,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007371,2026-02-02T23:00:00,2026-02-03T01:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.366718,75.128687,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007372,2026-02-05T17:00:00,2026-02-05T19:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.361642,75.124119,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007373,2026-02-07T15:00:00,2026-02-07T17:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.362025,75.122219,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007374,2026-02-06T22:00:00,2026-02-07T00:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.366085,75.120692,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007375,2026-02-08T20:00:00,2026-02-08T22:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.361191,75.12597,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007376,2026-02-04T12:00:00,2026-02-04T14:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.367824,75.124011,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007377,2026-02-03T03:00:00,2026-02-03T05:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.369129,75.124122,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007378,2026-02-05T08:00:00,2026-02-05T10:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.3641,75.119209,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007379,2026-02-07T07:00:00,2026-02-07T09:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.365043,75.12455,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007380,2026-02-04T10:00:00,2026-02-04T12:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.362556,75.119475,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007381,2026-02-06T13:00:00,2026-02-06T15:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.365193,75.126915,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007382,2026-02-02T23:00:00,2026-02-03T01:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.364076,75.123038,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007383,2026-02-06T22:00:00,2026-02-07T00:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.36133,75.123441,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007384,2026-02-06T08:00:00,2026-02-06T10:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.367323,75.128777,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007385,2026-02-03T04:00:00,2026-02-03T06:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.36396,75.126329,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007386,2026-02-05T19:00:00,2026-02-05T21:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.36544,75.125768,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007387,2026-02-04T02:00:00,2026-02-04T04:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.367594,75.124774,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007388,2026-02-08T09:00:00,2026-02-08T11:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.360627,75.123844,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007389,2026-02-06T20:00:00,2026-02-06T22:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.366647,75.1286,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007390,2026-02-02T02:00:00,2026-02-02T04:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.36473,75.12243,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007391,2026-02-05T06:00:00,2026-02-05T08:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.363995,75.127913,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007392,2026-02-02T09:00:00,2026-02-02T11:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.365737,75.124701,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007393,2026-02-03T14:00:00,2026-02-03T16:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.366586,75.128685,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007394,2026-02-03T16:00:00,2026-02-03T18:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.36319,75.123321,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007395,2026-02-05T19:00:00,2026-02-05T21:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.366007,75.12528,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007396,2026-02-07T10:00:00,2026-02-07T12:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.367607,75.125293,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007397,2026-02-08T19:00:00,2026-02-08T21:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.366693,75.120137,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007398,2026-02-07T18:00:00,2026-02-07T20:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.36119,75.124682,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007399,2026-02-08T04:00:00,2026-02-08T06:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.368355,75.120179,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007400,2026-02-05T10:00:00,2026-02-05T12:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.366015,75.119674,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007401,2026-02-03T10:00:00,2026-02-03T12:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.362791,75.120614,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007402,2026-02-03T18:00:00,2026-02-03T20:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.361497,75.122567,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007403,2026-02-02T02:00:00,2026-02-02T04:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.36586,75.127738,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007404,2026-02-06T22:00:00,2026-02-07T00:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.367255,75.127225,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007405,2026-02-03T16:00:00,2026-02-03T18:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.361849,75.124967,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007406,2026-02-08T14:00:00,2026-02-08T16:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.367042,75.124156,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007407,2026-02-07T17:00:00,2026-02-07T19:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.850193,74.497703,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007408,2026-02-07T08:00:00,2026-02-07T10:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.852351,74.499403,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007409,2026-02-05T12:00:00,2026-02-05T14:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.852743,74.500675,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007410,2026-02-05T11:00:00,2026-02-05T13:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.845414,74.497356,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007411,2026-02-03T23:00:00,2026-02-04T01:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.851201,74.500493,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007412,2026-02-08T00:00:00,2026-02-08T02:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.846611,74.499028,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007413,2026-02-06T22:00:00,2026-02-07T00:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.847202,74.501157,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007414,2026-02-05T04:00:00,2026-02-05T06:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.849371,74.497047,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007415,2026-02-07T08:00:00,2026-02-07T10:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.846911,74.494917,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007416,2026-02-07T13:00:00,2026-02-07T15:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.847071,74.502682,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007417,2026-02-07T02:00:00,2026-02-07T04:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.845205,74.499212,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007418,2026-02-06T07:00:00,2026-02-06T09:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.850621,74.495797,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007419,2026-02-08T09:00:00,2026-02-08T11:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.845649,74.497715,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007420,2026-02-03T06:00:00,2026-02-03T08:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.850333,74.497162,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007421,2026-02-04T17:00:00,2026-02-04T19:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.851008,74.500168,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007422,2026-02-07T17:00:00,2026-02-07T19:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.847508,74.501777,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007423,2026-02-08T19:00:00,2026-02-08T21:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.846599,74.496614,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007424,2026-02-08T19:00:00,2026-02-08T21:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.847385,74.500022,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007425,2026-02-08T10:00:00,2026-02-08T12:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.850562,74.497802,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007426,2026-02-05T00:00:00,2026-02-05T02:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.845559,74.500871,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007427,2026-02-02T17:00:00,2026-02-02T19:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.849942,74.499382,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007428,2026-02-08T08:00:00,2026-02-08T10:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.85104,74.497301,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007429,2026-02-06T12:00:00,2026-02-06T14:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.851648,74.497139,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007430,2026-02-03T09:00:00,2026-02-03T11:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.849153,74.495829,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007431,2026-02-07T23:00:00,2026-02-08T01:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.847175,74.500676,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007432,2026-02-04T16:00:00,2026-02-04T18:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.847365,74.492866,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007433,2026-02-05T04:00:00,2026-02-05T06:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.846248,74.500456,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007434,2026-02-07T02:00:00,2026-02-07T04:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.84489,74.500037,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007435,2026-02-03T21:00:00,2026-02-03T23:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.84645,74.500889,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007436,2026-02-05T01:00:00,2026-02-05T03:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.84516,74.498284,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007437,2026-02-08T12:00:00,2026-02-08T14:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.848264,74.500977,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007438,2026-02-05T11:00:00,2026-02-05T13:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.851317,74.495065,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007439,2026-02-08T23:00:00,2026-02-09T01:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.849536,74.500281,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007440,2026-02-02T22:00:00,2026-02-03T00:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.852345,74.497466,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007441,2026-02-05T22:00:00,2026-02-06T00:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.848333,74.492751,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007442,2026-02-03T07:00:00,2026-02-03T09:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.139834,76.919833,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007443,2026-02-07T02:00:00,2026-02-07T04:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.140911,76.921908,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007444,2026-02-04T14:00:00,2026-02-04T16:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.137704,76.918438,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007445,2026-02-06T11:00:00,2026-02-06T13:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.143138,76.923892,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007446,2026-02-04T19:00:00,2026-02-04T21:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.137791,76.919788,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007447,2026-02-02T20:00:00,2026-02-02T22:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.134826,76.921221,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007448,2026-02-04T08:00:00,2026-02-04T10:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.142532,76.925238,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007449,2026-02-07T06:00:00,2026-02-07T08:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.143186,76.926227,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007450,2026-02-08T09:00:00,2026-02-08T11:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.137688,76.922243,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
